,stock,species,broodyear,recruits,spawners,r1,r2,r3,r4,r5,r6,r7,r8,r0.1,r0.2,r0.3,r0.4,r0.5,r1.1,r1.2,r1.3,r1.4,r1.5,r2.1,r2.2,r2.3,r2.4,r3.1,r3.2,r3.3,r3.4,r4.1,r4.2,r4.3,logRS,stock.id
11480,Ayakulik-Sockeye,Sockeye,1974,449569,181631,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,3364,46281,45109,0,NA,0,129000,221923,0,0,3892,0,0,NA,NA,NA,0.90631219,91
11481,Ayakulik-Sockeye,Sockeye,1975,463564,94517,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1393,0,NA,0,10982,30950,0,NA,14989,308251,96141,0,0,858,0,0,NA,NA,NA,1.590164743,91
11482,Ayakulik-Sockeye,Sockeye,1976,836327,219047,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3855,0,NA,5835,405330,164495,0,NA,8408,187009,61395,0,0,0,0,0,NA,NA,NA,1.339733366,91
11483,Ayakulik-Sockeye,Sockeye,1977,287349,306982,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,5060,18656,0,NA,3431,170721,85541,0,0,3940,0,0,NA,NA,NA,-0.066091609,91
11484,Ayakulik-Sockeye,Sockeye,1978,122271,132864,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1556,14937,0,NA,15799,45081,42151,0,0,2747,0,0,NA,NA,NA,-0.083086156,91
11485,Ayakulik-Sockeye,Sockeye,1979,254513,222270,NA,NA,NA,NA,NA,NA,NA,NA,0,0,441,0,NA,3625,16345,40958,0,NA,18352,131539,41815,0,0,1438,0,0,NA,NA,NA,0.135459056,91
11486,Ayakulik-Sockeye,Sockeye,1980,1152537,774328,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13347,0,NA,11780,402761,232583,0,NA,24781,305083,159440,0,0,2762,0,0,NA,NA,NA,0.397725322,91
11487,Ayakulik-Sockeye,Sockeye,1981,1091985,279200,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,17149,310784,230889,0,NA,7450,328622,168527,0,0,28564,0,0,NA,NA,NA,1.363824049,91
11488,Ayakulik-Sockeye,Sockeye,1982,240477,169678,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7500,0,NA,6857,1626,16351,0,NA,2596,123667,77129,0,0,4751,0,0,NA,NA,NA,0.348721928,91
11489,Ayakulik-Sockeye,Sockeye,1983,383232,171415,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1171,0,NA,548,20198,72231,0,NA,15116,168055,104765,0,0,1148,0,0,NA,NA,NA,0.804553033,91
11490,Ayakulik-Sockeye,Sockeye,1984,604316,283215,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3311,0,NA,7779,138185,72319,0,NA,78899,197026,103450,0,0,3347,0,0,NA,NA,NA,0.757890913,91
11491,Ayakulik-Sockeye,Sockeye,1985,1786779,388759,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3903,0,NA,61345,365489,589731,0,NA,18971,513314,229750,0,0,4276,0,0,NA,NA,NA,1.525210222,91
11492,Ayakulik-Sockeye,Sockeye,1986,1730211,318135,NA,NA,NA,NA,NA,NA,NA,NA,0,0,38326,0,NA,4480,571371,506463,0,NA,6489,365644,231471,0,0,5967,0,0,NA,NA,NA,1.693522824,91
11493,Ayakulik-Sockeye,Sockeye,1987,1015566,261913,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15380,0,NA,12991,173341,103512,0,NA,13602,317142,341728,0,0,32807,5063,0,NA,NA,NA,1.355188984,91
11494,Ayakulik-Sockeye,Sockeye,1988,325535,291774,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3351,0,NA,2822,81584,62159,0,NA,2832,126124,27783,0,0,10655,8225,0,NA,NA,NA,0.109490453,91
11495,Ayakulik-Sockeye,Sockeye,1989,752667,768101,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5565,0,NA,2571,26297,18318,0,NA,29189,310379,254557,0,0,59553,46238,0,NA,NA,NA,-0.020298336,91
11496,Ayakulik-Sockeye,Sockeye,1990,600475,371282,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8047,0,NA,1028,3618,59035,0,NA,14638,295167,202600,0,0,16202,102,38,NA,NA,NA,0.480759127,91
11497,Ayakulik-Sockeye,Sockeye,1991,1265194,384859,NA,NA,NA,NA,NA,NA,NA,NA,0,640,17118,0,NA,22371,145925,393249,19,NA,36123,482187,158923,64,0,5779,2796,0,NA,NA,NA,1.190103716,91
11498,Ayakulik-Sockeye,Sockeye,1992,582035,344184,NA,NA,NA,NA,NA,NA,NA,NA,0,4591,9900,205,NA,2578,65889,10135,2685,NA,24694,200817,230460,1983,2188,19788,6010,112,NA,NA,NA,0.525354185,91
11499,Ayakulik-Sockeye,Sockeye,1993,772671,286170,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3678,400,NA,3093,2504,176539,8075,NA,16283,409718,138504,344,516,7591,5426,0,NA,NA,NA,0.993267304,91
11500,Ayakulik-Sockeye,Sockeye,1994,1454921,380181,NA,NA,NA,NA,NA,NA,NA,NA,0,465,7275,17036,NA,42711,555246,338728,79,NA,35908,344937,102628,401,546,7224,1737,0,NA,NA,NA,1.342059427,91
11501,Ayakulik-Sockeye,Sockeye,1995,683796,317832,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4707,516,NA,4711,101292,53759,0,NA,18181,227822,240294,1125,3186,22068,6135,0,NA,NA,NA,0.766136686,91
11502,Ayakulik-Sockeye,Sockeye,1996,482559,337155,NA,NA,NA,NA,NA,NA,NA,NA,0,269,17050,332,NA,1770,16902,93851,0,NA,8589,198161,143934,291,364,802,244,0,NA,NA,NA,0.358560428,91
11503,Ayakulik-Sockeye,Sockeye,1997,91801,308214,NA,NA,NA,NA,NA,NA,NA,NA,0,5,4810,597,NA,1250,14447,11767,0,NA,5395,34814,16169,0,330,727,1490,0,NA,NA,NA,-1.211171156,91
11504,Ayakulik-Sockeye,Sockeye,1998,212285,427208,NA,NA,NA,NA,NA,NA,NA,NA,62,0,597,0,NA,4554,29683,12657,602,NA,2929,97574,46305,234,1470,10818,4760,40,NA,NA,NA,-0.699341303,91
11505,Ayakulik-Sockeye,Sockeye,1999,474024,295717,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4818,353,NA,2953,53015,124906,240,NA,8754,192030,80066,658,0,4301,1930,0,NA,NA,NA,0.471855037,91
11506,Ayakulik-Sockeye,Sockeye,2000,291388,208651,NA,NA,NA,NA,NA,NA,NA,NA,130,0,7074,0,NA,2261,56453,40660,0,NA,5858,148872,26019,539,148,893,2481,0,NA,NA,NA,0.333992713,91
11507,Ayakulik-Sockeye,Sockeye,2001,194604,218892,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,97,21217,12812,315,NA,4756,57133,95615,299,0,2218,142,0,NA,NA,NA,-0.117611733,91
11508,Ayakulik-Sockeye,Sockeye,2002,313392,229292,NA,NA,NA,NA,NA,NA,NA,NA,0,0,121,141,NA,499,13352,61713,1386,NA,4881,162634,67474,477,214,189,311,0,NA,NA,NA,0.312458503,91
11509,Ayakulik-Sockeye,Sockeye,2003,233519,197892,NA,NA,NA,NA,NA,NA,NA,NA,0,40,1086,0,NA,2224,47900,47986,152,NA,5678,88088,36068,296,0,2986,1015,0,NA,NA,NA,0.165542017,91
11510,Ayakulik-Sockeye,Sockeye,2004,298132,275238,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3358,152,NA,2445,24944,59544,625,NA,5073,163974,34630,195,0,3192,0,0,NA,NA,NA,0.079900164,91
11511,Ayakulik-Sockeye,Sockeye,2005,491730,251906,NA,NA,NA,NA,NA,NA,NA,NA,0,67,694,0,NA,5423,99530,73594,307,NA,13239,260808,33847,0,1059,2480,682,0,NA,NA,NA,0.668873783,91
11512,Ayakulik-Sockeye,Sockeye,2006,420594,87780,NA,NA,NA,NA,NA,NA,NA,NA,0,0,839,0,NA,8645,110179,77324,317,NA,16074,161777,40897,0,163,4379,0,0,NA,NA,NA,1.566834314,91
11513,Ayakulik-Sockeye,Sockeye,2007,636871,283042,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1454,0,NA,15958,101723,103711,336,NA,35354,318854,58052,0,224,1205,0,0,NA,NA,NA,0.810971827,91
11514,Ayakulik-Sockeye,Sockeye,2008,353426,162888,NA,NA,NA,NA,NA,NA,NA,NA,0,0,866,0,NA,16912,66934,67656,666,NA,11628,149978,37279,9,0,1460,38,0,NA,NA,NA,0.77461128,91
11515,Ayakulik-Sockeye,Sockeye,2009,480612,315184,NA,NA,NA,NA,NA,NA,NA,NA,95,0,5863,0,NA,9668,74430,74131,327,NA,21284,210247,83088,0,0,1432,47,0,NA,NA,NA,0.421903697,91
11516,Ayakulik-Sockeye,Sockeye,2010,992537,262327,NA,NA,NA,NA,NA,NA,NA,NA,0,318,1376,0,NA,50918,277596,394285,164,NA,20472,218636,26807,0,516,1449,0,0,NA,NA,NA,1.330672474,91
11517,Ayakulik-Sockeye,Sockeye,2011,491674,261141,NA,NA,NA,NA,NA,NA,NA,NA,0,292,12313,0,NA,3904,87310,45712,354,NA,13490,201976,125607,0,58,658,0,0,NA,NA,NA,0.632755404,91
11518,Ayakulik-Sockeye,Sockeye,2012,339907,328254,NA,NA,NA,NA,NA,NA,NA,NA,0,1421,5419,355,NA,4859,69546,96102,131,NA,8623,136435,17016,0,0,0,0,0,NA,NA,NA,0.034884352,91
11519,Ayakulik-Sockeye,Sockeye,2013,272567,282164,NA,NA,NA,NA,NA,NA,NA,NA,0,462,13147,0,NA,2893,46023,15716,0,NA,9726,122167,62047,202,0,0,184,0,NA,NA,NA,-0.034604007,91
11520,Ayakulik-Sockeye,Sockeye,2014,694697,297711,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,18572,264673,254873,246,NA,5747,123601,26985,0,0,0,0,0,NA,NA,NA,0.847352562,91
11521,Ayakulik-Sockeye,Sockeye,2015,326512,326435,NA,NA,NA,NA,NA,NA,NA,NA,431,4377,23664,0,NA,14483,105645,98394,236,NA,1606,59856,17713,0,107,0,0,NA,NA,NA,NA,0.000235854,91
11522,Karluk Late-Sockeye,Sockeye,1982,463076,41702,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,5239,0,NA,1261,290631,110997,0,606,34711,19631,0,0,0,0,2.407342098,92
11523,Karluk Late-Sockeye,Sockeye,1983,569699,220795,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4079,0,NA,0,4160,480,31,NA,12830,241803,213452,2070,1268,42156,47370,0,0,0,0,0.947873482,92
11524,Karluk Late-Sockeye,Sockeye,1984,1110598,131846,NA,NA,NA,NA,NA,NA,NA,NA,0,885,0,0,NA,0,445,30516,937,NA,6246,424123,303542,471,0,271018,71764,0,0,651,0,2.131019313,92
11525,Karluk Late-Sockeye,Sockeye,1985,1838274,679260,NA,NA,NA,NA,NA,NA,NA,NA,169,0,1084,189,NA,0,30165,60235,595,NA,212,784914,493743,462,494,421972,43998,42,0,0,0,0.995578397,92
11526,Karluk Late-Sockeye,Sockeye,1986,1783933,528415,NA,NA,NA,NA,NA,NA,NA,NA,0,893,15519,105,NA,0,39109,57974,0,NA,978,835214,114862,563,1162,655219,60240,147,0,325,1623,1.216693797,92
11527,Karluk Late-Sockeye,Sockeye,1987,679507,412157,NA,NA,NA,NA,NA,NA,NA,NA,106,5976,17067,0,NA,201,24703,550,0,NA,1737,226552,23389,79,2373,320723,54451,0,0,1600,0,0.499963191,92
11528,Karluk Late-Sockeye,Sockeye,1988,511275,282306,NA,NA,NA,NA,NA,NA,NA,NA,0,2531,2424,0,NA,111,4649,3127,0,NA,1512,189196,71078,0,7249,212649,16740,0,0,0,9,0.593916017,92
11529,Karluk Late-Sockeye,Sockeye,1989,722863,758893,NA,NA,NA,NA,NA,NA,NA,NA,0,3555,3717,0,NA,799,5909,3302,0,NA,12607,308439,151212,0,6233,214110,12030,0,0,950,0,-0.048641077,92
11530,Karluk Late-Sockeye,Sockeye,1990,686721,541891,NA,NA,NA,NA,NA,NA,NA,NA,0,3591,6292,0,NA,971,16995,10310,18,NA,3241,447371,52479,591,1085,80226,62392,0,0,1095,64,0.236863222,92
11531,Karluk Late-Sockeye,Sockeye,1991,675007,831970,NA,NA,NA,NA,NA,NA,NA,NA,0,7113,2879,0,NA,340,16292,8568,52,NA,3023,340535,191311,952,4731,85334,13107,111,0,659,0,-0.209073321,92
11532,Karluk Late-Sockeye,Sockeye,1992,332669,614262,NA,NA,NA,NA,NA,NA,NA,NA,0,1567,0,0,NA,1923,3880,12234,0,NA,6759,57188,76196,513,5043,138987,28379,0,0,0,0,-0.613273546,92
11533,Karluk Late-Sockeye,Sockeye,1993,752803,396288,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2860,0,NA,1501,3550,11541,36,NA,17168,412758,202913,0,1362,75591,23523,0,0,0,0,0.641662354,92
11534,Karluk Late-Sockeye,Sockeye,1994,976808,587258,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1192,0,NA,198,24718,17261,0,NA,4323,616350,159094,551,1008,109890,41274,128,0,821,0,0.508825867,92
11535,Karluk Late-Sockeye,Sockeye,1995,973620,504977,NA,NA,NA,NA,NA,NA,NA,NA,0,1156,3219,0,NA,0,48766,1839,0,NA,8685,353857,390880,424,5252,129216,28253,284,0,405,1384,0.6565082,92
11536,Karluk Late-Sockeye,Sockeye,1996,664238,323969,NA,NA,NA,NA,NA,NA,NA,NA,0,540,0,0,NA,633,2970,469,0,NA,108,283071,149445,0,2817,139820,83431,0,0,0,934,0.717992687,92
11537,Karluk Late-Sockeye,Sockeye,1997,1053806,311902,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,407,1473,291,0,NA,21821,494043,268631,0,18682,235707,12330,421,0,0,0,1.217474616,92
11538,Karluk Late-Sockeye,Sockeye,1998,1204531,384848,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1399,NA,136,586,2716,0,NA,33787,923141,78063,0,8407,143454,12558,0,0,0,284,1.140997107,92
11539,Karluk Late-Sockeye,Sockeye,1999,912050,589119,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,25117,7645,85,NA,41401,403399,154603,0,3410,210642,65446,208,0,0,94,0.437066613,92
11540,Karluk Late-Sockeye,Sockeye,2000,1002271,445393,NA,NA,NA,NA,NA,NA,NA,NA,155,669,3376,0,NA,51,6049,1126,0,NA,270,531303,292380,2875,2955,55025,100967,4014,0,1046,0,0.811066666,92
11541,Karluk Late-Sockeye,Sockeye,2001,617873,524739,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,2543,2611,0,NA,5375,132216,305575,13374,3786,113907,38224,231,0,0,10,0.163381939,92
11542,Karluk Late-Sockeye,Sockeye,2002,412282,408734,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2790,0,NA,62,3319,6844,361,NA,12383,183353,161086,9,672,25895,14881,0,0,99,528,0.008643004,92
11543,Karluk Late-Sockeye,Sockeye,2003,354822,626854,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1750,0,NA,208,2494,1887,0,NA,1544,41395,15635,0,2247,269401,5707,0,348,10460,1746,-0.569097403,92
11544,Karluk Late-Sockeye,Sockeye,2004,271351,326466,NA,NA,NA,NA,NA,NA,NA,NA,0,277,301,0,NA,5,1998,543,0,NA,510,15162,7084,0,10973,223546,8868,0,0,2084,0,-0.184912623,92
11545,Karluk Late-Sockeye,Sockeye,2005,168267,498102,NA,NA,NA,NA,NA,NA,NA,NA,0,3532,0,0,NA,63,423,544,0,NA,2022,63514,20543,0,768,72929,3929,0,0,0,0,-1.085252872,92
11546,Karluk Late-Sockeye,Sockeye,2006,259737,288007,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,15,1734,1553,34,NA,2029,123394,38311,59,11965,73030,7613,0,0,0,0,-0.103315205,92
11547,Karluk Late-Sockeye,Sockeye,2007,740399,251835,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2235,0,NA,81,3207,6173,0,NA,18490,452112,183111,901,217,64437,9435,0,0,0,0,1.078415119,92
11548,Karluk Late-Sockeye,Sockeye,2008,768690,164299,NA,NA,NA,NA,NA,NA,NA,NA,0,0,34,0,NA,0,8620,5738,159,NA,6489,464655,215642,154,508,60733,5958,0,0,0,0,1.542999829,92
11549,Karluk Late-Sockeye,Sockeye,2009,1089821,277280,NA,NA,NA,NA,NA,NA,NA,NA,0,501,7,0,NA,349,14742,7407,0,NA,11322,921554,51167,0,6778,74985,1009,0,0,0,0,1.368740916,92
11550,Karluk Late-Sockeye,Sockeye,2010,749265,276649,NA,NA,NA,NA,NA,NA,NA,NA,0,203,0,0,NA,1020,34359,44158,0,NA,28966,578076,29006,0,2578,22456,8443,0,0,0,0,0.996343171,92
11551,Karluk Late-Sockeye,Sockeye,2011,1033373,230273,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,2428,35700,17984,1276,NA,48035,645806,259900,223,1551,19783,687,0,0,0,0,1.501317927,92
11552,Karluk Late-Sockeye,Sockeye,2012,794331,314605,NA,NA,NA,NA,NA,NA,NA,NA,0,0,77,0,NA,846,35769,67635,619,NA,21225,555033,48225,0,2524,55909,6469,0,0,0,0,0.926182367,92
11553,Karluk Late-Sockeye,Sockeye,2013,1234943,336479,NA,NA,NA,NA,NA,NA,NA,NA,0,129,7261,0,NA,1571,53487,13851,0,NA,47821,889228,152903,0,3421,58385,6886,0,0,0,0,1.300244354,92
11554,Karluk Late-Sockeye,Sockeye,2014,676592,543469,NA,NA,NA,NA,NA,NA,NA,NA,0,3217,47,0,NA,2948,59007,13088,0,NA,9674,411714,148917,0,0,23625,4151,204,0,0,0,0.219095765,92
11555,Karluk Late-Sockeye,Sockeye,2015,803344,368896,NA,NA,NA,NA,NA,NA,NA,NA,0,3889,19776,0,NA,1818,53276,27127,0,NA,18952,440615,192276,0,4150,39277,2188,NA,0,0,NA,0.778268254,92
11556,Karluk Early-Sockeye,Sockeye,1982,386408,122705,NA,NA,NA,NA,NA,NA,NA,NA,0,0,841,0,NA,1244,4650,21058,0,NA,5466,197293,93560,0,4169,37079,20728,0,0,0,0,1.147110705,93
11557,Karluk Early-Sockeye,Sockeye,1983,414010,215620,NA,NA,NA,NA,NA,NA,NA,NA,0,0,564,0,NA,143,8159,14244,0,NA,7032,149947,183829,337,1728,33945,14082,0,0,0,0,0.652372529,93
11558,Karluk Early-Sockeye,Sockeye,1984,261977,288422,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,4090,5830,0,NA,8393,97537,94258,908,738,30589,19634,0,0,0,0,-0.096167972,93
11559,Karluk Early-Sockeye,Sockeye,1985,275847,316688,NA,NA,NA,NA,NA,NA,NA,NA,0,0,24,0,NA,0,4258,3969,0,NA,2842,72857,88599,1955,3010,57934,40331,38,0,0,30,-0.138070698,93
11560,Karluk Early-Sockeye,Sockeye,1986,431476,358756,NA,NA,NA,NA,NA,NA,NA,NA,0,24,337,346,NA,0,6152,6443,94,NA,2201,87691,129381,479,4031,131218,61223,235,0,1508,113,0.184569397,93
11561,Karluk Early-Sockeye,Sockeye,1987,596477,354094,NA,NA,NA,NA,NA,NA,NA,NA,0,427,1456,0,NA,0,958,8503,416,NA,2884,114504,44051,285,19876,337905,60244,690,0,2309,1969,0.521478268,93
11562,Karluk Early-Sockeye,Sockeye,1988,436158,296510,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,8383,9708,0,NA,6297,84322,37096,320,13770,202729,70357,39,0,231,2906,0.385923618,93
11563,Karluk Early-Sockeye,Sockeye,1989,487629,349753,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1621,8492,13979,0,NA,7624,104564,167751,1,5517,101296,69709,0,0,5362,1713,0.33232768,93
11564,Karluk Early-Sockeye,Sockeye,1990,473859,196197,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,181,18149,50649,652,NA,2780,79156,146751,269,6586,97063,70863,0,0,760,0,0.881790553,93
11565,Karluk Early-Sockeye,Sockeye,1991,682826,243069,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1062,0,NA,1224,26661,83430,0,NA,12015,326422,127809,107,7087,81364,12113,0,809,2476,247,1.032894715,93
11566,Karluk Early-Sockeye,Sockeye,1992,241483,217152,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,NA,2669,9627,13159,0,NA,9642,52730,42891,769,14935,58375,36603,79,0,0,0,0.106201508,93
11567,Karluk Early-Sockeye,Sockeye,1993,468044,261169,NA,NA,NA,NA,NA,NA,NA,NA,0,2,350,0,NA,1534,3309,7718,0,NA,18252,226377,128158,1752,2275,35029,42563,288,0,437,0,0.583394601,93
11568,Karluk Early-Sockeye,Sockeye,1994,629060,260771,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1017,8956,41179,427,NA,7266,294780,182133,587,1857,54148,33887,1042,0,1781,0,0.880584014,93
11569,Karluk Early-Sockeye,Sockeye,1995,689563,238079,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,218,23268,33004,0,NA,13106,231809,245934,1405,3463,83559,52470,492,0,835,0,1.063455512,93
11570,Karluk Early-Sockeye,Sockeye,1996,609241,250357,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,2063,2217,0,NA,5959,253847,215129,61,2326,84029,42035,1461,0,0,114,0.889326021,93
11571,Karluk Early-Sockeye,Sockeye,1997,481086,252859,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1838,0,NA,0,3930,6691,0,NA,11696,233964,131879,0,3274,63748,24066,0,0,0,0,0.643214027,93
11572,Karluk Early-Sockeye,Sockeye,1998,854229,252298,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,574,4258,5410,532,NA,19885,531206,168024,0,4517,104530,14578,0,715,0,0,1.219588379,93
11573,Karluk Early-Sockeye,Sockeye,1999,842682,392419,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,898,15382,33620,76,NA,28948,432204,192314,0,10393,80270,48461,116,0,0,0,0.764259516,93
11574,Karluk Early-Sockeye,Sockeye,2000,511919,291351,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,939,9611,3393,129,NA,4286,223141,109252,483,6013,78082,74506,1561,0,523,0,0.563637684,93
11575,Karluk Early-Sockeye,Sockeye,2001,605906,338799,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,3223,1102,0,NA,6573,216151,274770,3144,5644,51394,42585,771,0,425,65,0.581317847,93
11576,Karluk Early-Sockeye,Sockeye,2002,171904,456842,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,78,4894,7592,99,NA,11188,69773,59363,698,1251,12086,4882,0,0,0,0,-0.977401417,93
11577,Karluk Early-Sockeye,Sockeye,2003,79349,451856,NA,NA,NA,NA,NA,NA,NA,NA,0,0,286,0,NA,0,2237,1150,49,NA,9403,30926,15852,1,638,15878,1494,0,621,686,128,-1.739507701,93
11578,Karluk Early-Sockeye,Sockeye,2004,71891,393468,NA,NA,NA,NA,NA,NA,NA,NA,0,760,99,0,NA,0,196,946,0,NA,390,17044,5120,0,4700,32065,10449,21,0,101,0,-1.69984866,93
11579,Karluk Early-Sockeye,Sockeye,2005,54011,283860,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,279,6029,2506,0,NA,1257,14088,7754,0,4245,16806,871,0,176,0,0,-1.659293429,93
11580,Karluk Early-Sockeye,Sockeye,2006,81807,202366,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23,0,NA,0,15167,4056,0,NA,5207,27614,13395,0,6532,8786,1027,0,0,0,0,-0.905715125,93
11581,Karluk Early-Sockeye,Sockeye,2007,382001,294740,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,NA,759,3832,10030,21,NA,16049,175426,158348,700,1589,9584,5643,0,0,0,0,0.259329615,93
11582,Karluk Early-Sockeye,Sockeye,2008,414945,82191,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,102,NA,338,15219,44996,137,NA,10309,184375,145950,63,2182,9675,1599,0,0,0,0,1.619100174,93
11583,Karluk Early-Sockeye,Sockeye,2009,267034,52798,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8,0,NA,240,20084,7071,0,NA,22414,186660,27530,0,978,2048,1,0,0,0,0,1.62090268,93
11584,Karluk Early-Sockeye,Sockeye,2010,396742,71453,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,2288,28315,23538,0,NA,41549,276983,18647,33,1242,3700,447,0,0,0,0,1.714246304,93
11585,Karluk Early-Sockeye,Sockeye,2011,241488,87049,NA,NA,NA,NA,NA,NA,NA,NA,148,184,0,0,NA,1556,23576,9274,494,NA,28230,129421,46345,49,1155,805,251,0,0,0,0,1.020348604,93
11586,Karluk Early-Sockeye,Sockeye,2012,412373,188085,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,280,NA,932,28938,58091,49,NA,23415,266861,29594,0,2089,1714,410,0,0,0,0,0.785034291,93
11587,Karluk Early-Sockeye,Sockeye,2013,357778,234880,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2883,0,NA,1208,30722,6425,0,NA,21558,187432,96900,0,1984,8260,406,0,0,0,0,0.420837937,93
11588,Karluk Early-Sockeye,Sockeye,2014,124973,252097,NA,NA,NA,NA,NA,NA,NA,NA,0,362,49,0,NA,605,8380,3382,0,NA,8919,87325,13910,0,492,1482,67,0,0,0,0,-0.70171622,93
11589,Karluk Early-Sockeye,Sockeye,2015,234310,260758,NA,NA,NA,NA,NA,NA,NA,NA,80,1165,3042,0,NA,1516,20573,6718,0,NA,22131,137085,36244,0,1819,3715,222,NA,0,0,NA,-0.106947749,93
11590,Chignik Early-Sockeye,Sockeye,1983,602061,426178,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17466,193,NA,0,73043,242100,283,NA,2206,28031,236127,1970,0,1,641,0,0,0,0,0.34550167,94
11591,Chignik Early-Sockeye,Sockeye,1984,790222,597713,NA,NA,NA,NA,NA,NA,NA,NA,0,559,1323,0,NA,1778,48740,401078,2321,NA,1190,51277,278456,710,0,643,2147,0,0,0,0,0.279203213,94
11592,Chignik Early-Sockeye,Sockeye,1985,913305,376578,NA,NA,NA,NA,NA,NA,NA,NA,191,193,604,876,NA,449,50974,391503,23658,NA,464,62324,367608,1361,0,1783,11317,0,0,0,0,0.885944691,94
11593,Chignik Early-Sockeye,Sockeye,1986,2771749,498818,NA,NA,NA,NA,NA,NA,NA,NA,385,441,5048,9,NA,1731,391094,2006912,3408,NA,0,63743,277157,5196,9,15578,1038,0,0,0,0,1.714992508,94
11594,Chignik Early-Sockeye,Sockeye,1987,1596380,490454,NA,NA,NA,NA,NA,NA,NA,NA,0,956,1139,1021,NA,2259,186751,893253,10059,NA,1087,95484,393664,5049,44,2634,2913,67,0,0,0,1.180162352,94
11595,Chignik Early-Sockeye,Sockeye,1988,1469067,447972,NA,NA,NA,NA,NA,NA,NA,NA,0,0,775,0,NA,1975,94108,538727,3415,NA,2052,119891,705857,489,292,1298,188,0,0,0,0,1.187652054,94
11596,Chignik Early-Sockeye,Sockeye,1989,1293615,463544,NA,NA,NA,NA,NA,NA,NA,NA,0,47,5441,282,NA,8258,217894,713505,4811,NA,2753,91351,236100,1080,0,984,10919,189,0,0,1,1.026294593,94
11597,Chignik Early-Sockeye,Sockeye,1990,1502684,500770,NA,NA,NA,NA,NA,NA,NA,NA,0,1362,32453,758,NA,574,127729,569663,5396,NA,3094,219793,530005,3985,0,1,7871,0,0,0,0,1.098861208,94
